Image,Name,Price,Param,Location
https://images.tori.fi/api/v1/imagestori/images/3614758586.jpg?rule=thumb_280x210,"TOYOTA AVENSIS 1,8 VALVEMATIC LINEA SOL WAGON",7 490 €,2009|297 000 km|1.8 l|Bensiini,Pohjois-Karjala
,Toyota Avensis ,2 750 €,2006|324 000 km|1.6 l|Bensiini,Keski-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/8292135047.jpg?rule=thumb_280x210,Renault 160 DXI kuljetus auto 3;lle hevoselle,6 500 €,2006|335 000 km|3.0 l|Diesel,Pirkanmaa
,Toyota Corolla 1.6 bensa vm.99 Juuri katsastettu,1 425 €,1999|207 000 km|Bensiini,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/3647839293.jpg?rule=thumb_280x210,"Dacia Dokker Van dCi 90 Ambiance 3,3m3",7 490 €(alv.väh.kelp.),2014|117 000 km|1.5 l|Diesel,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/3656437885.jpg?rule=thumb_280x210,"toyota yaris 1,0 -03 aj.77000km",3 750 €,2003|77 000 km|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/7959760912.jpg?rule=thumb_280x210,Lincoln Town Car,10 000 €,1999|108 300 km|4.6 l|Bensiini,Etelä-Karjala
,Nissan primera ,360 €,2000|360 000 km,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/100044150485.jpg?rule=thumb_280x210,Mercedes-Benz B,9 400 €,2006|130 000 km|2.0 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3664752916.jpg?rule=thumb_280x210,Mercedes Benz c 200 kompressor,2 500 €,2001|264 303 km|2.0 l|Bensiini,Kymenlaakso
,Fiat Stilo,300 €,2006|280 000 km|1.4 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3605089683.jpg?rule=thumb_280x210,"Volkswagen Golf Variant Highline 1,4 TSI automaatt",5 990 €,2010|240 000 km|1.4 l|Bensiini,Pohjois-Karjala
,BMW 5-SARJA,21 900 €,2015|153 000 km|2.0 l|Diesel,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3658972403.jpg?rule=thumb_280x210,Mercedes-benz 350 l cdi -11,14 400 €,2011|444 000 km|3.0 l|Diesel,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/3609336907.jpg?rule=thumb_280x210,Kia Rio 2014,6 500 €,2014|130 000 km|1.2 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044139071.jpg?rule=thumb_280x210,OPEL INSIGNIA,12 800 €,2012|127 000 km|1.4 l|Bensiini,Etelä-Pohjanmaa
,O. Nissan Laurel,,,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044134780.jpg?rule=thumb_280x210,Volvo XC60,23 490 €,2014|167 000 km|2.0 l|Diesel,Uusimaa
,O: Volvo V60 D5 tai D6 moottorilla,,,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3628530358.jpg?rule=thumb_280x210,Saab 900 4d 1989,1 790 €,1989|190 000 km|2.0 l|Bensiini,Pohjanmaa
,"Autoja, Myös vialliset. 500-10 000e",,,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/2125417373.jpg?rule=thumb_280x210,Volvo V50 Geartronic Aut. 2.4 Bensiini,2 990 €,2005|365 000 km|2.4 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044143301.jpg?rule=thumb_280x210,Ford Fiesta,15 450 €(alv.väh.kelp.),2019|18 000 km|1.1 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3693603930.jpg?rule=thumb_280x210,Mercedes benz 190e,1 490 €,1983|367 000 km|2.0 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3611767281.jpg?rule=thumb_280x210,"VW Jetta Comfortline 1,6 75 kW automaatti",3 390 €,248 000 km|1.6 l|Bensiini,Pohjois-Karjala
,VW-Bora,3 900 €,2003|211 000 km|Bensiini,Kymenlaakso
,H/P-Auto alle 4000e,,,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/2961798264.jpg?rule=thumb_280x210,Mercedes vito diesel bussi,2 400 €,2006|430 000 km|2.1 l|Diesel,Uusimaa
,Porsche Panamera,52 800 €,2013|142 000 km|3.0 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3623941831.jpg?rule=thumb_280x210,Audi A3,4 500 €,2003|174 700 km|1.6 l|Bensiini,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044134422.jpg?rule=thumb_280x210,Skoda Superb,12 470 €,2011|209 000 km|2.0 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044141885.jpg?rule=thumb_280x210,Ford Mondeo,5 900 €,2009|194 000 km|2.0 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044135723.jpg?rule=thumb_280x210,Opel Astra,15 900 €,2018|112 000 km|1.4 l|Kaasu,Uusimaa
,Eroon autostasi vaivattomasti?,,,Päijät-Häme
,Ralliauto,,,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3590741655.jpg?rule=thumb_280x210,Saab 9-3,750 €,1998|311 000 km|2.0 l|Bensiini,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3626759910.jpg?rule=thumb_280x210,Mercedes-Benz E ,3 500 €,2004|390 000 km|2.1 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044135393.jpg?rule=thumb_280x210,Opel ASTRA,16 800 €(alv.väh.kelp.),2018|51 000 km|1.4 l|Bensiini,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/3621083541.jpg?rule=thumb_280x210,Toyota Auris,6 850 €,2008|134 000 km|1.6 l|Bensiini,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3621395973.jpg?rule=thumb_280x210,"VW Passat Variant Comfortline 1,6 tdi",6 490 €,2011|230 000 km|1.6 l|Diesel,Pohjois-Karjala
,"Crysler grand vojakker 3,3 - 04",1 000 €,2004|310 km|Bensiini,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/100044134177.jpg?rule=thumb_280x210,Mercedes-Benz Vito,7 750 €(alv.väh.kelp.),2008|277 000 km|2.1 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/1946172003.jpg?rule=thumb_280x210,Volkswagen Golf TDI,1 200 €,2004|362 702 km|1.9 l|Diesel,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3678571090.jpg?rule=thumb_280x210,Mercedes benz C,4 500 €,2005|270 600 km|1.8 l|Bensiini,Uusimaa
,plymouth valiant,8 800 €,,Etelä-Karjala
https://images.tori.fi/api/v1/imagestori/images/3618699569.jpg?rule=thumb_280x210,Skoda octavia 2.0 scout 4x4,8 950 €,2008|173 000 km|2.0 l|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044148529.jpg?rule=thumb_280x210,TOYOTA COROLLA,32 500 €,2020|11 000 km|1.8 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3651392571.jpg?rule=thumb_280x210,Mercedes-Benz s 320cdi ,3 150 €,2000|350 000 km|3.2 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/9727242920.jpg?rule=thumb_280x210,VOLKSWAGEN GOLF,8 200 €,2013|169 000 km|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3674474412.jpg?rule=thumb_280x210,"Ford Fiesta 1,25 60hv trend",6 500 €,2009|95 000 km|1.2 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044141418.jpg?rule=thumb_280x210,HYUNDAI I40,11 400 €,2012|164 000 km|2.0 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044144741.jpg?rule=thumb_280x210,RENAULT Master,36 800 €(alv.väh.kelp.),2020|100 km|2.3 l|Diesel,Kymenlaakso
,BMW X5,53 800 €,2016|79 000 km|2.0 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/1834042874.jpg?rule=thumb_280x210,"Citroen C4, 1.6 HDi 110 Pack Vision Berline 5d",1 800 €,2008|191 000 km|1.6 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3691879884.jpg?rule=thumb_280x210,Opel Astra,2 550 €,2005|178 900 km|1.6 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3685029060.jpg?rule=thumb_280x210,Audi A6 3.0 TDI V6 4d Quattro,3 900 €,2007|515 000 km|3.0 l|Diesel,Etelä-Pohjanmaa
,TOYOTA YARIS,7 590 €,2007|130 000 km|1.8 l|Bensiini,Pirkanmaa
,Toyota Verso,12 490 €,2013|147 000 km|1.6 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3611848745.jpg?rule=thumb_280x210,"BMW bensa automaatti farkku, myös vaihto",3 850 €,2005|257 000 km|Bensiini,Päijät-Häme
,O: Takavetoinen Volvo ,,,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044143578.jpg?rule=thumb_280x210,FORD FOCUS,10 590 €,2012|111 000 km|1.6 l|Bensiini,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/100044137773.jpg?rule=thumb_280x210,BMW 535,34 999 €,2015|163 000 km|3.0 l|Diesel,Keski-Suomi
,Volkswagen Golf,15 800 €,2015|139 000 km|2.0 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3628554080.jpg?rule=thumb_280x210,Opel Astra 1.8-16 Cosmo GTC 3d,1 999 €,2005|303 000 km|1.8 l|Bensiini,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/3659933421.jpg?rule=thumb_280x210,bmw 520i 2.0 touring automaatti vm. 2001,1 650 €,2001|323 000 km|2.0 l|Bensiini,Pirkanmaa
,VOLKSWAGEN Golf,10 490 €,2006|240 000 km|3.2 l|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/3666639890.jpg?rule=thumb_280x210,Audi A4 Avant 2.0 TDi 190 hv Quattro Sronic S-Line,17 800 €,2015|204 000 km|2.0 l|Diesel,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3610552615.jpg?rule=thumb_280x210,Vw golf 1.9 -98,1 790 €,1998|231 000 km|Diesel,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044135292.jpg?rule=thumb_280x210,Toyota Corolla,2 900 €,2004|310 000 km|1.6 l|Bensiini,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/9377400483.jpg?rule=thumb_280x210,BMW F10 2.0d sedan automaatti,11 300 €,2011|230 000 km|2.0 l|Diesel,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/3423985290.jpg?rule=thumb_280x210,Volvo V70 2.4 spw,1 000 €,2000|435 000 km|Bensiini,Lappi
https://images.tori.fi/api/v1/imagestori/images/3602104569.jpg?rule=thumb_280x210,Opel Vectra 1.6 vm-99 katsastus 15.3.2021,300 €,1999|1.6 l|Bensiini,Uusimaa
,VOLVO V70,13 100 €,2011|177 000 km|2.0 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3689588716.jpg?rule=thumb_280x210,BMW 318,1 550 €,1998|372 000 km|2.0 l|Bensiini,Keski-Suomi
,Opel Astra,17 900 €,2018|84 000 km|1.6 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3062606591.jpg?rule=thumb_280x210,Itselataava Lexus RC 300h Hybrid A F Sport,36 990 €,2017|89 500 km|2.5 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3603759533.jpg?rule=thumb_280x210,Bmw-330 / m-sport,3 700 €,2002|448 871 km|2.9 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044133198.jpg?rule=thumb_280x210,Volkswagen Golf,2 370 €,2005|208 000 km|1.6 l|Bensiini,Pirkanmaa
,lavaauto,,,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3605102065.jpg?rule=thumb_280x210,Nissan Almera Dino,550 €,2004|350 000 km|1.8 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3680608610.jpg?rule=thumb_280x210,Opel Insignia,7 700 €,2009|202 000 km|1.6 l|Bensiini,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3635249209.jpg?rule=thumb_280x210,Mercedes-Benz E220 CDI,1 900 €,2002|550 000 km|2.1 l|Diesel,Keski-Suomi
,Volkswagen Crafter,74 620 €(alv.väh.kelp.),2021|2.0 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044133443.jpg?rule=thumb_280x210,BMW 318,3 450 €,2006|451 000 km|2.0 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3647122667.jpg?rule=thumb_280x210,Toyota Land Cruiser 3.0,12 500 €,2003|538 794 km|3.0 l|Diesel,Pohjois-Pohjanmaa
,Volvo 340 diesel,,,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3640566744.jpg?rule=thumb_280x210,Ford focus,,1999|280 000 km|Bensiini,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/100043318954.jpg?rule=thumb_280x210,Ford Tourneo Custom 2.0Tdic 170hv AUT 9hengen 2017,14 900 €(alv.väh.kelp.),2017|244 000 km|2.0 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/3746619417.jpg?rule=thumb_280x210,"Nissan Primera 2.0GT 150 hp,kats.ok puolinahat-98",599 €,1998|370 000 km|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044140599.jpg?rule=thumb_280x210,VOLVO V70,6 200 €,2004|205 000 km|2.5 l|Bensiini,Pohjanmaa
,Volkswagen Passat CC,12 990 €,2010|1.8 l|Bensiini,Uusimaa
,Pikainen auton tarve!,,,Lappi
,Ajokuntoinen auto,,,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3684676417.jpg?rule=thumb_280x210,"Peugeot 407 1,8 i",1 500 €,340 000 km|1.7 l|Bensiini,Etelä-Pohjanmaa
,Renault clio,999 €,2004|216 000 km|1.1 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/8369484187.jpg?rule=thumb_280x210,"Nissan Qashgai 1,6dCi DFP Stop/Start",7 750 €,2012|262 200 km|1.6 l|Diesel,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/100044132820.jpg?rule=thumb_280x210,Daewoo Nubira,1 250 €,2003|212 000 km|1.8 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044145114.jpg?rule=thumb_280x210,BMW 525,9 900 €,2009|217 000 km|3.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3644310779.jpg?rule=thumb_280x210,"FordFiesta 1,3i",2 150 €,,Etelä-Karjala
,Ford Mondeo sedan vm. 2005,2 500 €,2005|155 000 km|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044139487.jpg?rule=thumb_280x210,VOLVO XC60,54 900 €,2020|39 000 km|2.0 l|Diesel,Uusimaa
,Kaikenkuntoiset ja merkkiset autot. Nopea nouto,,,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3652776356.jpg?rule=thumb_280x210,Audi A4 B6 1.9tdi (AVB) kannentiivistevikainen,1 000 €,2004|540 000 km|1.9 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3637679583.jpg?rule=thumb_280x210,Merces Benz c180,780 €,1997|440 000 km|1.8 l|Bensiini,Etelä-Savo
,VOLKSWAGEN POLO,13 300 €,2018|28 000 km|1.0 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3699903140.jpg?rule=thumb_280x210,Mercedes-Benz,5 400 €,2003|360 000 km|3.7 l|Bensiini,Pohjois-Pohjanmaa
,Bensa farmari automaatti,,,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/3606942637.jpg?rule=thumb_280x210,"CITROEN C4 BENSA 2,0",1 450 €,2006|240 000 km|2.0 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044141870.jpg?rule=thumb_280x210,FORD Mondeo,16 900 €,2015|68 000 km|1.5 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/2753403975.jpg?rule=thumb_280x210,Volkswagen passat 2.0i -05,1 450 €,2005|337 000 km|2.0 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044135459.jpg?rule=thumb_280x210,Mitsubishi ASX,13 250 €,2015|92 000 km|1.6 l|Bensiini,Uusimaa
,HONDA CR-V,19 900 €(alv.väh.kelp.),2014|137 000 km|2.2 l|Diesel,Kanta-Häme
,Skoda Octavia Farmari,,,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/100043983890.jpg?rule=thumb_280x210,Volvo V50,6 590 €,2006|190 500 km|2.4 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100043984330.jpg?rule=thumb_280x210,Audi A6,8 290 €,2010|316 000 km|2.0 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3602649011.jpg?rule=thumb_280x210,Peugeot 407 3.0 V6,1 000 €,2004|266 000 km|2.9 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100043983805.jpg?rule=thumb_280x210,Seat Toledo,6 690 €,2015|206 800 km|1.2 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100043984280.jpg?rule=thumb_280x210,Audi A4,9 990 €,2009|234 700 km|2.0 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100043984494.jpg?rule=thumb_280x210,Ford C-Max,2 990 €,2008|284 800 km|1.8 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044143281.jpg?rule=thumb_280x210,Alfa Romeo Giulia,31 900 €(alv.väh.kelp.),2017|86 000 km|2.0 l|Bensiini,Pohjanmaa
,VOLKSWAGEN T-CROSS,19 900 €,2019|7 000 km|1.0 l|Bensiini,Pirkanmaa
,Ford Fiesta,22 289 €,2021|1.0 l|Hybridi,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3632020745.jpg?rule=thumb_280x210,Mazda 121,590 €,,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3163266456.jpg?rule=thumb_280x210,Vuokralle Peugeot Boxer / Volkswagen Crafter,Päivävuokra 68 €/pv,,Pirkanmaa
,"Mercedes-Benz A 150 esim varaosiksi, tarjoa",,2005|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044135719.jpg?rule=thumb_280x210,Skoda Superb,23 900 €,2015|127 702 km|2.0 l|Diesel,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/100044146305.jpg?rule=thumb_280x210,TOYOTA Auris,18 900 €,2016|55 000 km|1.8 l|Hybridi,Uusimaa
,Etuvetoinen auto automaattilaatikolla,,,Lappi
,CITROEN C2 VTR -05,1 450 €,2005|132 500 km|1.4 l|Bensiini,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/3651920524.jpg?rule=thumb_280x210,"Nissan terrano 2 2,7td",2 000 €,1996|400 000 km|Diesel,Lappi
,Ford Focus,31 260 €,2021|1.0 l|Bensiini,Pohjanmaa
,FORD FOCUS,15 900 €,2017|66 000 km|1.0 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3616183624.jpg?rule=thumb_280x210,"M: Dacia Logan 1,5 HiFlex",4 600 €,2012|146 700 km|1.6 l|E85 / Flexifuel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044138877.jpg?rule=thumb_280x210,AUDI A4,30 900 €,2018|112 600 km|2.0 l|Diesel,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/100044138936.jpg?rule=thumb_280x210,TOYOTA RAV4,33 900 €,2018|18 000 km|2.5 l|Hybridi,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3612394229.jpg?rule=thumb_280x210,MB 112 CDI,1 350 €,2000|256 000 km|2.1 l|Diesel,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3665998537.jpg?rule=thumb_280x210,Fiat punto,540 €,2001|220 000 km|1.2 l|Bensiini,Etelä-Savo
,Skoda felicia 1.6mpi 1999,329 €,1999|Bensiini,Pohjois-Savo
,Peugeot 208,,,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3639416011.jpg?rule=thumb_280x210,Volkswagen Passat 2.8 4Motion Varattu 10.1.asti,500 €,2001|342 000 km|2.8 l|Bensiini,Etelä-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044135375.jpg?rule=thumb_280x210,Skoda Octavia,17 900 €,2017|131 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3688588529.jpg?rule=thumb_280x210,Audi A4,1 200 €,2003|348 445 km|1.8 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/1711799395.jpg?rule=thumb_280x210,"Citroen C5 1.6 Hdi aj. 213tkm ""siisti""",2 900 €,2009|213 600 km|1.6 l|Diesel,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3692002601.jpg?rule=thumb_280x210,CITROEN C4 1.6 16v Bensa,1 250 €,2006|200 000 km|Bensiini,Lappi
https://images.tori.fi/api/v1/imagestori/images/3497798744.jpg?rule=thumb_280x210,Ford Focus,2 650 €,2006|212 000 km|1.6 l|Bensiini,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/3661560556.jpg?rule=thumb_280x210,Mercedes-Benz C 200 CDI BE T A Premium Business,13 600 €,2010|141 600 km|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044143541.jpg?rule=thumb_280x210,TOYOTA AURIS,7 900 €,2013|224 000 km|2.0 l|Diesel,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3680257009.jpg?rule=thumb_280x210,Kia Ceed. Myös vaihto.,2 200 €,2008|274 000 km|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3665732507.jpg?rule=thumb_280x210,Seat Leon 1.9tdi,850 €,2000|450 000 km|1.9 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/0651195430.jpg?rule=thumb_280x210,Mercedes GLC 250d AMG,37 000 €,96 000 km|2.1 l|Diesel,Pohjanmaa
,PEUGEOT Expert,10 800 €,2013|151 000 km|1.6 l|Diesel,Uusimaa
,BMW 530,10 900 €,2007|215 000 km|3.0 l|Diesel,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100043466668.jpg?rule=thumb_280x210,Ford Tourneo Custom 2.0tdic AUT 130hv 9hengen 2018,19 800 €(alv.väh.kelp.),2018|123 680 km|2.0 l|Diesel,Lappi
,FORD Kuga,21 900 €,2013|48 000 km|2.0 l|Diesel,Pohjois-Pohjanmaa
,projekti chevrolet,,,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100043808418.jpg?rule=thumb_280x210,Volvo C70,7 600 €,2007|294 000 km|2.4 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100043720848.jpg?rule=thumb_280x210,BMW 520,35 900 €(alv.väh.kelp.),2018|119 000 km|2.0 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3623058170.jpg?rule=thumb_280x210,Mercedes-Benz 200 CDI Avantgarde musta farmari,7 900 €,2010|305 000 km|2.1 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3160610263.jpg?rule=thumb_280x210,Renault Megane 2010,3 700 €,2010|237 000 km|1.6 l|Bensiini,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/3636100934.jpg?rule=thumb_280x210,Toyota C-HR,26 100 €,2018|48 000 km|Hybridi,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/3255084379.jpg?rule=thumb_280x210,"Nissan Primera farm 1.6, ilmast, kauko-ohj keskusl",1 390 €,2005|269 000 km|Bensiini,Pohjois-Pohjanmaa
,VOLKSWAGEN Tiguan,26 850 €,2016|120 000 km|2.0 l|Diesel,Uusimaa
,VOLVO S40,9 500 €,2005|106 000 km|1.8 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044142886.jpg?rule=thumb_280x210,Ford Explorer,84 556 €,2021|1 km|3.0 l|Hybridi,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/3634428439.jpg?rule=thumb_280x210,Citroen jumpy 2.0l cdi Cool van,1 700 €,2005|274 326 km|1.6 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044135251.jpg?rule=thumb_280x210,Ford Ranger,28 980 €(alv.väh.kelp.),2018|83 000 km|2.2 l|Diesel,Keski-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100043814035.jpg?rule=thumb_280x210,Mercedes-Benz E,20 900 €,2013|184 000 km|2.1 l|Diesel,Satakunta
https://images.tori.fi/api/v1/imagestori/images/100043813980.jpg?rule=thumb_280x210,Audi A3,13 800 €,2013|95 000 km|1.4 l|Bensiini,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3698865807.jpg?rule=thumb_280x210,Peugeot 308 SW 1.6 HDI Farmari,2 450 €,2009|263 000 km|1.6 l|Diesel,Varsinais-Suomi
,Ford Focus mk3 RS,,,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100043813735.jpg?rule=thumb_280x210,Audi A4,12 900 €,2013|224 000 km|2.0 l|Diesel,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100043856367.jpg?rule=thumb_280x210,Mercedes-Benz GLC,45 800 €,2017|107 000 km|2.1 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100043804082.jpg?rule=thumb_280x210,Opel Meriva,6 789 €,2011|147 000 km|1.4 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044136140.jpg?rule=thumb_280x210,Porsche Panamera,114 000 €(alv.väh.kelp.),2019|16 000 km|2.9 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3632693053.jpg?rule=thumb_280x210,Opel astra G 1.8,1 100 €,2000|330 000 km|1.8 l|Bensiini,Pohjois-Karjala
